Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
NearestCentroid,0.0037222619899784926,-0.0035081024045112708,-0.0035081024045111597,0.0028159420959193993,-0.013711690902710016
BernoulliNB,0.03078024337866858,-0.025227717849871434,-0.025227717849871545,0.01869970510847041,-0.0016827583312988004
GaussianNB,0.027201145311381514,-0.023939718528323772,-0.023939718528323883,0.016332828273335598,0.015950441360473605
Perceptron,-0.019971367215461555,-0.02224504726735499,-0.02224504726735499,-0.01577422052128452,0.0612859725952149
DecisionTreeClassifier,-0.002791696492483897,-0.0070172802542720625,-0.0070172802542720625,-0.002384839433038688,0.14840126037597656
LGBMClassifier,-0.0007874015748031704,-0.010072543391143163,-0.010072543391143052,-0.0019348958203624367,0.05907320976257324
QuadraticDiscriminantAnalysis,0.0031496062992125706,0.022371796171783642,0.022371796171783642,0.004058984802600807,0.018306493759155273
BaggingClassifier,0.0016463851109519423,-0.0032480751066380487,-0.0032480751066380487,0.0007386740063300978,0.7411649227142334
XGBClassifier,0.0,-0.010107802631829643,-0.010107802631829643,-0.0013931277762340155,-0.3632183074951172
LinearDiscriminantAnalysis,0.00028632784538296097,-0.012710226501060351,-0.012710226501060351,-0.001566002494772567,0.04928040504455561
ExtraTreeClassifier,-0.014745884037222656,-0.024483893824670533,-0.024483893824670422,-0.011518790244686827,0.024114131927490207
CalibratedClassifierCV,-0.0007874015748031704,-0.016504781429580118,-0.01650478142958023,-0.0032247357481716143,-0.25273656845092773
LogisticRegression,-0.0005010737294199874,-0.010377739389503482,-0.010377739389503593,-0.0020165129345462995,-0.05430102348327637
AdaBoostClassifier,0.00014316392269131395,-0.004976776528007987,-0.004976776528007987,-0.000707475902337773,0.1981050968170166
RandomForestClassifier,0.0005010737294199874,0.003486055776892427,0.003486055776892427,0.0009075285744646333,1.3443024158477783
PassiveAggressiveClassifier,-0.006871868289191174,0.03167531939187562,0.03167531939187562,-0.0003148953617961858,-0.0027370452880859097
SVC,0.00028632784538296097,0.0029109230208581582,0.002910923020858047,0.0006817940016835555,21.556294918060303
SGDClassifier,0.0008589835361487719,0.018381126120229796,0.018381126120229907,0.003651027105741167,0.0536649227142334
LabelSpreading,-0.006513958482462501,0.0001663867436316746,0.0001663867436316746,-0.003818885675923256,42.407466411590576
LabelPropagation,-0.007015032211882599,0.0008153411343059247,0.0008153411343059247,-0.00402648869807265,34.616359710693345
KNeighborsClassifier,-0.0006442376521116344,0.008382404363726614,0.008382404363726614,0.0009058722727816049,0.0800297260284425
LinearSVC,-0.0005726556907658109,-0.006740737190064405,-0.006740737190064405,-0.0016743720907339554,0.037446022033691406
ExtraTreesClassifier,7.158196134582351e-05,0.003714126987345967,0.003714126987345967,0.0008184389621119781,1.1620008945465088
RidgeClassifierCV,-0.00021474588403724848,-0.0024129150527305576,-0.0024129150527306686,-0.0006905596177251283,0.02566075325012207
RidgeClassifier,-0.00021474588403724848,-0.0024129150527305576,-0.0024129150527306686,-0.0006905596177251283,0.010692834854126004
DummyClassifier,0.0,0.0,0.0,0.0,0.0128562450408935
