Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
LinearDiscriminantAnalysis,0.9373657838224768,0.6299437449953387,0.6299437449953388,0.9250621618140322,0.3259322643280029
LinearDiscriminantAnalysis,0.560872555762995,0.375719284957682,,0.4724987785612646,0.4719879627227783
LinearDiscriminantAnalysis,0.9166666666666666,0.9166666666666669,0.9166666666666669,0.916083916083916,0.0149612426757812
LinearDiscriminantAnalysis,0.5806451612903226,0.5791245791245792,,0.5772332506203475,0.0106816291809082
