Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
PassiveAggressiveClassifier,0.9051539012168932,0.6181040146063901,0.6181040146063901,0.9024823220090484,0.1951029300689697
PassiveAggressiveClassifier,0.4924830500147391,0.374031742820325,,0.4586556824193779,0.759258508682251
PassiveAggressiveClassifier,0.9166666666666666,0.9166666666666669,0.9166666666666669,0.916083916083916,0.0120699405670166
PassiveAggressiveClassifier,0.3870967741935484,0.3703703703703704,,0.3433270082226439,0.0126020908355712
