Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
QuadraticDiscriminantAnalysis,0.8989978525411596,0.6345438084158814,0.6345438084158814,0.9002805801683176,0.2554888725280761
QuadraticDiscriminantAnalysis,0.1154564213422423,0.3350579717668278,,0.0301309620896481,0.3466925621032715
QuadraticDiscriminantAnalysis,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.4197802197802198,0.0107126235961914
QuadraticDiscriminantAnalysis,0.4838709677419355,0.4882154882154882,,0.4288468668891361,0.0106089115142822
