Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
GaussianNB,0.8687902648532569,0.7110784841507025,0.7110784841507025,0.8865153708261099,0.1435401439666748
GaussianNB,0.5329664930726147,0.38736358929535,,0.4328950719458465,0.2544119358062744
GaussianNB,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.0197644233703613
GaussianNB,0.9166666666666666,0.9166666666666669,0.9166666666666669,0.916083916083916,0.0131216049194335
