Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
PassiveAggressiveClassifier,0.8987831066571224,0.6436170327175026,0.6436170327175026,0.900987973083539,0.2000207901000976
PassiveAggressiveClassifier,0.4549965608725557,0.377238637400093,,0.4573333304346454,0.6969707012176514
PassiveAggressiveClassifier,0.9166666666666666,0.9166666666666669,0.9166666666666669,0.916083916083916,0.0127651691436767
PassiveAggressiveClassifier,0.3870967741935484,0.3771043771043771,,0.3828919467629145,0.0126094818115234
