Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
LinearDiscriminantAnalysis,0.9373657838224768,0.6331598640145573,0.6331598640145573,0.925478945684996,0.3453657627105713
LinearDiscriminantAnalysis,0.5604795126265107,0.3753130754458756,,0.4713055418308241,0.4830787181854248
LinearDiscriminantAnalysis,0.9583333333333334,0.9583333333333331,0.9583333333333331,0.9582608695652174,0.0111205577850341
LinearDiscriminantAnalysis,0.5806451612903226,0.5791245791245792,,0.5772332506203475,0.0115566253662109
