Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
QuadraticDiscriminantAnalysis,0.8992841803865426,0.6618053468679654,0.6618053468679655,0.9029018132746486,0.2524847984313965
QuadraticDiscriminantAnalysis,0.5266286724968066,0.3763448558794758,,0.4270628487084949,0.3991696834564209
QuadraticDiscriminantAnalysis,0.9166666666666666,0.9166666666666666,0.9166666666666664,0.9166666666666666,0.0108423233032226
QuadraticDiscriminantAnalysis,0.4838709677419355,0.4882154882154882,,0.4282237852696257,0.0108907222747802
