Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
NearestCentroid,0.5697124250796689,0.5896313648616821,,0.6087024587320226,0.21195554733276364
Perceptron,0.6811103946897256,0.5590141971923778,,0.6839060503000105,0.6090360879898071
BernoulliNB,0.6932420741283013,0.5567144297671649,,0.6825093639859975,0.2105423212051391
GaussianNB,0.7038132393781111,0.5443452562779085,,0.6612429682886362,0.19694936275482175
QuadraticDiscriminantAnalysis,0.695413447547486,0.5220231305871215,,0.6642519598163608,0.3609365224838257
DecisionTreeClassifier,0.6872478919826304,0.5149527449184584,,0.6879044438207094,1.2483810186386108
PassiveAggressiveClassifier,0.676889833764839,0.5104278350587979,,0.6791606517590922,0.4484957456588745
BaggingClassifier,0.7425210425434027,0.5164622639790653,,0.7170112217022493,6.995655298233032
LinearDiscriminantAnalysis,0.7485261761594298,0.5025056978394724,,0.6976256108962977,0.4057705402374267
LGBMClassifier,0.7633787262518561,0.5178775434587134,,0.7277266954869553,1.2390756607055664
XGBClassifier,0.761071053800839,0.5123302988546037,,0.7249385553312804,2.3149083852767944
AdaBoostClassifier,0.7573091498796288,0.49884468938489396,,0.7151760548897856,3.9223031997680664
LogisticRegression,0.7533435851850309,0.4905089120620183,,0.703926256507113,0.4152411222457886
CalibratedClassifierCV,0.7512682252829288,0.48500437885101855,,0.6980590161933639,4.353782534599304
ExtraTreeClassifier,0.6778069191769531,0.4798032577943663,,0.6762190368444996,0.2741228342056274
RandomForestClassifier,0.7600259761561802,0.4982685020504542,,0.7217354416606774,13.656613111495972
SVC,0.7578038827288138,0.49256789212489405,,0.7121241691080749,958.9177247285844
LabelPropagation,0.6863772606398598,0.4833744841560045,,0.6826941401729854,250.89499855041504
LabelSpreading,0.6865295367204489,0.4830046925151025,,0.6826594058481357,308.7765449285507
KNeighborsClassifier,0.7283410055756842,0.48294419225011154,,0.7015234340940689,1.1502621173858643
SGDClassifier,0.7448096923537144,0.4721071720261384,,0.6784768882732702,1.347028374671936
LinearSVC,0.7496807403728523,0.4683185358439531,,0.6926075113335937,1.0489927530288696
ExtraTreesClassifier,0.7550808562460202,0.4777467404376405,,0.713289941568676,12.075775504112244
RidgeClassifierCV,0.7477781351678723,0.4543223225003229,,0.6871786777914528,0.4282419681549072
RidgeClassifier,0.7477781351678723,0.4543223225003229,,0.6871786777914528,0.2096542119979858
DummyClassifier,0.7331038823278928,0.41666666666666663,,0.6350074413612953,0.14429700374603266
