Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
NearestCentroid,0.6730136005726557,0.7650379509265115,0.7650379509265115,0.7519535981182206,0.17069005966186523
Perceptron,0.8774516821760916,0.7290684554701139,0.729068455470114,0.8932177595257894,0.23817133903503418
BernoulliNB,0.839513242662849,0.7251704273450699,0.7251704273450698,0.8681248316799853,0.17186689376831055
GaussianNB,0.8687902648532569,0.7110784841507025,0.7110784841507025,0.8865153708261099,0.1435401439666748
QuadraticDiscriminantAnalysis,0.8986399427344309,0.6609988397482106,0.6609988397482105,0.9024164013898288,0.2733635902404785
BaggingClassifier,0.9364352183249821,0.6432258010991665,0.6432258010991665,0.926063526997595,3.9507012367248535
DecisionTreeClassifier,0.8938439513242663,0.6336050983479318,0.6336050983479317,0.8969521132257914,0.6839566230773926
LinearDiscriminantAnalysis,0.9373657838224767,0.6299437449953387,0.6299437449953388,0.9250621618140322,0.32593226432800293
XGBClassifier,0.9397995705082319,0.6271198562221882,0.6271198562221881,0.9264113624341624,0.5592710971832275
LGBMClassifier,0.9397995705082319,0.6211470637579253,0.6211470637579253,0.925582821389828,0.8233842849731445
PassiveAggressiveClassifier,0.9051539012168933,0.6181040146063901,0.6181040146063901,0.9024823220090484,0.19510293006896973
CalibratedClassifierCV,0.939226914817466,0.6098118708261202,0.6098118708261202,0.9235204726455062,2.1196823120117188
RandomForestClassifier,0.9398711524695776,0.604186139907438,0.604186139907438,0.9230867680497702,7.207753419876099
AdaBoostClassifier,0.9374373657838225,0.6005777906421514,0.6005777906421514,0.9208693003668819,2.8810365200042725
ExtraTreeClassifier,0.8975662133142448,0.5997735880479317,0.5997735880479318,0.8958287229035843,0.17190289497375488
LogisticRegression,0.938940586972083,0.5986309274701287,0.5986309274701288,0.9215597504347678,0.3720703125
SVC,0.9398711524695776,0.5968350107206528,0.5968350107206528,0.9218852229738255,72.16969799995422
KNeighborsClassifier,0.9287759484609879,0.5917767308062214,0.5917767308062214,0.9138784865033572,0.835439920425415
LabelSpreading,0.8991410164638511,0.5900547125089032,0.5900547125089032,0.8956593781158858,191.54671454429626
LabelPropagation,0.8986399427344309,0.5897847757512292,0.5897847757512292,0.8953306373821797,150.54148650169373
SGDClassifier,0.9380816034359342,0.5857631482399878,0.5857631482399879,0.9187939515170219,0.3976714611053467
LinearSVC,0.9363636363636364,0.5701353924115354,0.5701353924115354,0.9147968452405256,0.5719330310821533
ExtraTreesClassifier,0.9362204724409449,0.5654638118818878,0.5654638118818879,0.9137780825082753,6.658247232437134
RidgeClassifierCV,0.933428775948461,0.5409875998090009,0.5409875998090009,0.9068621071657281,0.34017205238342285
RidgeClassifier,0.933428775948461,0.5409875998090009,0.5409875998090009,0.9068621071657281,0.1585397720336914
DummyClassifier,0.9281317108088761,0.5,0.5,0.8935369588912895,0.09999465942382812
