Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
Perceptron,0.8774516821760916,0.7290684554701139,0.729068455470114,0.8932177595257894,0.2381713390350341
Perceptron,0.5105630342930136,0.357351016835725,,0.4438789242781104,0.8241703510284424
Perceptron,0.5864197530864198,0.5661780607953862,0.5661780607953864,0.5952615285948619,0.0268914699554443
Perceptron,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.625,0.0113534927368164
Perceptron,0.4838709677419355,0.468013468013468,,0.4604105571847507,0.0114612579345703
