Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
QuadraticDiscriminantAnalysis,0.8986399427344309,0.6609988397482106,0.6609988397482105,0.9024164013898288,0.2733635902404785
QuadraticDiscriminantAnalysis,0.4869804461039599,0.3840078995860539,,0.4265399805758496,0.4577860832214355
QuadraticDiscriminantAnalysis,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.025649070739746
QuadraticDiscriminantAnalysis,0.9166666666666666,0.9166666666666669,0.9166666666666669,0.916083916083916,0.010756492614746
QuadraticDiscriminantAnalysis,0.4838709677419355,0.4882154882154882,,0.4288468668891361,0.0105855464935302
