Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
KNeighborsClassifier,0.928775948460988,0.5917767308062214,0.5917767308062214,0.9138784865033572,0.835439920425415
KNeighborsClassifier,0.5268743244571091,0.3742622807950957,,0.4890974312602766,1.340345859527588
KNeighborsClassifier,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.1677114963531494
KNeighborsClassifier,0.9583333333333334,0.9583333333333331,0.9583333333333331,0.9582608695652174,0.013796329498291
KNeighborsClassifier,0.5161290322580645,0.5185185185185185,,0.4780701754385964,0.0121300220489501
