Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
LabelSpreading,-0.032258064516129115,-0.030303030303030276,,-0.027229601518026558,-0.0010278224945069001
LabelPropagation,-0.032258064516129115,-0.030303030303030276,,-0.027229601518026558,0.0013811588287354001
RandomForestClassifier,0.0,0.0,,0.0,-0.0034787654876708984
ExtraTreesClassifier,0.032258064516129115,0.030303030303030276,,0.028751753155680237,-0.0022163391113280972
BaggingClassifier,0.0,-0.006734006734006814,,-0.0008855154965211609,-0.011291742324829102
DecisionTreeClassifier,0.0,-0.006734006734006814,,-0.001897533206831059,-0.00040316581726070055
ExtraTreeClassifier,-0.032258064516129004,-0.030303030303030387,,-0.030855539971949564,-6.365776062009984e-05
NearestCentroid,-0.032258064516129004,-0.030303030303030276,,-0.03331206427980615,-0.00035834312438959987
GaussianNB,-0.06451612903225812,-0.06060606060606066,,-0.08212087504634769,0.0030286312103271987
CalibratedClassifierCV,-0.06451612903225812,-0.05387205387205396,,-0.10080328273876665,0.0012264251708984028
LGBMClassifier,0.0,0.0,,0.001410946284334913,0.040985822677612305
RidgeClassifierCV,0.0,0.0,,-0.0036482334869430977,0.002897977828979501
RidgeClassifier,0.0,0.0,,-0.0036482334869430977,0.0008337497711182005
LinearDiscriminantAnalysis,0.0,0.0,,-0.0036482334869430977,0.0009384155273437986
LinearSVC,0.0,0.0,,-0.0036482334869430977,0.0006632804870605
LogisticRegression,0.0,0.0,,-0.0036482334869430977,0.0008611679077148993
NuSVC,0.032258064516129004,0.030303030303030387,,0.04510263504734491,0.0040051937103271
BernoulliNB,0.032258064516129004,0.03703703703703709,,0.03606491685033053,-0.004100561141967801
KNeighborsClassifier,-0.032258064516129004,-0.030303030303030276,,-0.04562594268476616,0.0020954608917236
SGDClassifier,-0.2258064516129032,-0.23905723905723908,,-0.26952588733794897,0.0008838176727294002
SVC,-0.06451612903225812,-0.06060606060606061,,-0.0905011874876051,-4.410743713379947e-05
AdaBoostClassifier,0.09677419354838712,0.09090909090909094,,0.13494326454805428,-0.004555940628051702
Perceptron,0.032258064516129004,0.023569023569023517,,-0.06790351287287871,0.0019302368164061997
QuadraticDiscriminantAnalysis,0.0,0.0,,-0.0006230816195104127,0.00028181076049800004
PassiveAggressiveClassifier,0.06451612903225801,0.06734006734006731,,0.027567697346984388,0.0013597011566161988
DummyClassifier,0.0,0.0,,0.0,-0.00018334388732910156
