Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
ExtraTreeClassifier,0.6732253086419753,0.753780688053186,0.753780688053186,0.6735130063056926,0.02294015884399414
BaggingClassifier,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.05672740936279297
AdaBoostClassifier,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.2494063377380371
KNeighborsClassifier,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.16331052780151367
DecisionTreeClassifier,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.0228426456451416
GaussianNB,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.01942133903503418
ExtraTreesClassifier,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.3790712356567383
LabelPropagation,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,1.9145514965057373
RandomForestClassifier,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.45611095428466797
NuSVC,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,4.314134359359741
LabelSpreading,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,2.8536672592163086
SVC,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,1.2688355445861816
XGBClassifier,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.08151721954345703
QuadraticDiscriminantAnalysis,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.03433489799499512
LGBMClassifier,0.6724537037037037,0.7534843205574913,0.7534843205574913,0.6725778781480762,0.12301087379455566
LinearDiscriminantAnalysis,0.33564814814814814,0.5,0.5,0.1686966429167469,0.03646969795227051
CalibratedClassifierCV,0.33564814814814814,0.5,0.5,0.1686966429167469,0.0691685676574707
DummyClassifier,0.33564814814814814,0.5,0.5,0.1686966429167469,0.018109560012817383
LinearSVC,0.33564814814814814,0.5,0.5,0.1686966429167469,0.03579258918762207
SGDClassifier,0.33564814814814814,0.5,0.5,0.1686966429167469,0.10607004165649414
RidgeClassifier,0.33564814814814814,0.5,0.5,0.1686966429167469,0.02295207977294922
RidgeClassifierCV,0.33564814814814814,0.5,0.5,0.1686966429167469,0.033553361892700195
LogisticRegression,0.33564814814814814,0.5,0.5,0.1686966429167469,0.03197932243347168
PassiveAggressiveClassifier,0.32137345679012347,0.4764608114061436,0.4764608114061436,0.16844655965299746,0.027277231216430664
Perceptron,0.30594135802469136,0.4557471264367816,0.4557471264367816,0.15726379998905848,0.036679983139038086
NearestCentroid,0.4529320987654321,0.4469462133044976,0.44694621330449763,0.46812310912349475,0.028408050537109375
BernoulliNB,0.33641975308641975,0.38968320717689936,0.3896832071768993,0.32824010052682984,0.017974376678466797
